t,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,v0,v1,v2
161.27016,-0.27649,0.01782,-0.96085,1.00138,0.10441,0.99447,-0.01160,0.91480,0.95533,-0.10353,-0.27682,-0.27649,-104.46350,257.37546,-140.83623,31.91108,7.10587,14.86760,-8.42725
161.27516,-0.27720,0.01804,-0.96064,1.00134,0.10501,0.99440,-0.01163,0.91436,0.95506,-0.10410,-0.27754,-0.27720,-104.38499,257.53723,-140.92804,31.91057,7.10587,14.86760,-8.42725
161.28621,-0.27744,0.01811,-0.96057,1.00131,0.10518,0.99439,-0.01164,0.91423,0.95497,-0.10426,-0.27778,-0.27744,-104.34869,257.61063,-140.96977,31.91032,7.16784,14.68962,-8.33952
161.29739,-0.27826,0.01833,-0.96033,1.00121,0.10574,0.99433,-0.01166,0.91379,0.95467,-0.10479,-0.27862,-0.27826,-104.26798,257.77380,-141.06252,31.90976,7.16784,14.68962,-8.33952
161.30736,-0.27893,0.01851,-0.96013,1.00112,0.10620,0.99428,-0.01168,0.91343,0.95442,-0.10522,-0.27930,-0.27893,-104.18794,257.93561,-141.15448,31.90921,7.16784,14.68962,-8.33952
161.31827,-0.27954,0.01868,-0.95995,1.00104,0.10661,0.99423,-0.01170,0.91311,0.95420,-0.10561,-0.27992,-0.27954,-104.11458,258.08279,-141.23827,31.90870,7.22558,14.50343,-8.26429
161.33002,-0.28042,0.01890,-0.95969,1.00090,0.10713,0.99418,-0.01172,0.91267,0.95388,-0.10610,-0.28081,-0.28042,-104.03541,258.23978,-141.32782,31.90816,7.22558,14.50343,-8.26429
161.33847,-0.28124,0.01911,-0.95945,1.00077,0.10762,0.99412,-0.01174,0.91226,0.95358,-0.10656,-0.28164,-0.28124,-103.94925,258.41064,-141.42528,31.90756,7.22558,14.50343,-8.26429
161.34996,-0.28165,0.01922,-0.95932,1.00071,0.10788,0.99409,-0.01175,0.91205,0.95343,-0.10680,-0.28206,-0.28165,-103.88709,258.53348,-141.49539,31.90714,7.28078,14.30947,-8.19491
161.36181,-0.28258,0.01945,-0.95905,1.00054,0.10837,0.99404,-0.01177,0.91162,0.95310,-0.10726,-0.28300,-0.28258,-103.80268,258.69763,-141.58948,31.90657,7.28078,14.30947,-8.19491
161.37027,-0.28353,0.01969,-0.95876,1.00036,0.10888,0.99399,-0.01179,0.91117,0.95276,-0.10773,-0.28397,-0.28353,-103.71621,258.86581,-141.68587,31.90598,7.28078,14.30947,-8.19491
161.38133,-0.28399,0.01979,-0.95862,1.00028,0.10913,0.99396,-0.01181,0.91094,0.95260,-0.10797,-0.28443,-0.28399,-103.65356,258.98761,-141.75568,31.90556,7.33439,14.10816,-8.12777
161.39167,-0.28479,0.02005,-0.95838,1.00007,0.10948,0.99392,-0.01174,0.91063,0.95232,-0.10827,-0.28526,-0.28479,-103.57184,259.14349,-141.84541,31.90504,7.33439,14.10816,-8.12777
161.40190,-0.28553,0.02028,-0.95816,0.99987,0.10980,0.99389,-0.01168,0.91035,0.95206,-0.10854,-0.28601,-0.28553,-103.49736,259.28558,-141.92719,31.90456,7.33439,14.10816,-8.12777
161.41321,-0.28637,0.02054,-0.95790,0.99964,0.11016,0.99385,-0.01162,0.91002,0.95177,-0.10885,-0.28687,-0.28637,-103.41921,259.43463,-142.01299,31.90406,7.33439,14.10816,-8.12777
161.42312,-0.28681,0.02082,-0.95776,0.99941,0.11025,0.99384,-0.01141,0.90998,0.95162,-0.10887,-0.28734,-0.28681,-103.33548,259.59201,-142.10359,31.90358,7.38658,13.90011,-8.06181
161.43624,-0.28753,0.02127,-0.95753,0.99902,0.11039,0.99383,-0.01108,0.90990,0.95139,-0.10889,-0.28811,-0.28753,-103.26215,259.72952,-142.18277,31.90317,7.38658,13.90011,-8.06181
161.44863,-0.28851,0.02187,-0.95723,0.99850,0.11058,0.99381,-0.01062,0.90979,0.95107,-0.10891,-0.28915,-0.28851,-103.16510,259.91147,-142.28755,31.90262,7.38658,13.90011,-8.06181
161.46238,-0.28910,0.02253,-0.95703,0.99803,0.11067,0.99381,-0.01004,0.90989,0.95088,-0.10882,-0.28980,-0.28910,-103.07283,260.08102,-142.38513,31.90214,7.43698,13.68645,-7.99639
161.47107,-0.29007,0.02361,-0.95671,0.99724,0.11082,0.99380,-0.00907,0.91004,0.95057,-0.10865,-0.29089,-0.29007,-102.97030,260.26926,-142.49347,31.90161,7.43698,13.68645,-7.99639
161.48216,-0.29044,0.02401,-0.95659,0.99695,0.11088,0.99380,-0.00872,0.91009,0.95045,-0.10860,-0.29130,-0.29044,-102.90547,260.38800,-142.56186,31.90127,7.48558,13.46787,-7.93085
161.49278,-0.29118,0.02486,-0.95635,0.99631,0.11093,0.99380,-0.00794,0.91025,0.95022,-0.10840,-0.29213,-0.29118,-102.82251,260.53711,-142.64830,31.90086,7.48558,13.46787,-7.93085
161.50322,-0.29187,0.02566,-0.95611,0.99571,0.11097,0.99380,-0.00720,0.91040,0.95000,-0.10820,-0.29291,-0.29187,-102.74359,260.67896,-142.73050,31.90047,7.48558,13.46787,-7.93085
161.51619,-0.29249,0.02637,-0.95591,0.99518,0.11101,0.99380,-0.00655,0.91053,0.94980,-0.10803,-0.29360,-0.29249,-102.66467,260.82080,-142.81271,31.90008,7.48558,13.46787,-7.93085
161.52771,-0.29314,0.02714,-0.95569,0.99459,0.11102,0.99380,-0.00584,0.91070,0.94960,-0.10781,-0.29433,-0.29314,-102.56694,260.99271,-142.91312,31.89961,7.53233,13.24463,-7.86521
161.54055,-0.29381,0.02794,-0.95545,0.99397,0.11103,0.99380,-0.00509,0.91087,0.94939,-0.10758,-0.29510,-0.29381,-102.48168,261.14258,-143.00067,31.89920,7.53233,13.24463,-7.86521
161.55400,-0.29452,0.02877,-0.95521,0.99333,0.11105,0.99381,-0.00431,0.91105,0.94917,-0.10734,-0.29589,-0.29452,-102.38338,261.31427,-143.10126,31.89873,7.57715,13.01686,-7.79952
161.56598,-0.29535,0.02969,-0.95493,0.99259,0.11104,0.99381,-0.00344,0.91125,0.94891,-0.10705,-0.29682,-0.29535,-102.28159,261.48917,-143.20442,31.89825,7.57715,13.01686,-7.79952
161.57385,-0.29633,0.03079,-0.95459,0.99172,0.11103,0.99381,-0.00241,0.91148,0.94861,-0.10670,-0.29792,-0.29633,-102.19060,261.64554,-143.29665,31.89783,7.57715,13.01686,-7.79952
161.58554,-0.29649,0.03099,-0.95453,0.99157,0.11103,0.99381,-0.00222,0.91153,0.94856,-0.10664,-0.29810,-0.29649,-102.13037,261.74786,-143.35724,31.89755,7.61997,12.78458,-7.73399
161.59712,-0.29718,0.03186,-0.95429,0.99091,0.11104,0.99381,-0.00140,0.91172,0.94834,-0.10639,-0.29888,-0.29718,-102.04165,261.89667,-143.44572,31.89714,7.61997,12.78458,-7.73399
161.60568,-0.29778,0.03261,-0.95408,0.99034,0.11106,0.99381,-0.00070,0.91189,0.94815,-0.10616,-0.29956,-0.29778,-101.95292,262.04550,-143.53423,31.89673,7.61997,12.78458,-7.73399
161.61958,-0.29818,0.03311,-0.95393,0.98995,0.11106,0.99381,-0.00022,0.91201,0.94803,-0.10601,-0.30002,-0.29818,-101.88808,262.15350,-143.59857,31.89642,7.66078,12.54788,-7.66854
161.63150,-0.29899,0.03432,-0.95364,0.98917,0.11126,0.99379,0.00088,0.91222,0.94775,-0.10584,-0.30095,-0.29899,-101.78108,262.32809,-143.70328,31.89591,7.66078,12.54788,-7.66854
161.64320,-0.29960,0.03524,-0.95341,0.98856,0.11141,0.99377,0.00172,0.91239,0.94754,-0.10571,-0.30166,-0.29960,-101.68925,262.47794,-143.79314,31.89547,7.66078,12.54788,-7.66854
161.65671,-0.30020,0.03615,-0.95319,0.98797,0.11157,0.99375,0.00255,0.91255,0.94733,-0.10559,-0.30236,-0.30020,-101.60008,262.62152,-143.87971,31.89504,7.69984,12.30653,-7.60309
161.66886,-0.30099,0.03734,-0.95290,0.98720,0.11180,0.99372,0.00363,0.91275,0.94705,-0.10544,-0.30327,-0.30099,-101.49487,262.78897,-143.98123,31.89454,7.69984,12.30653,-7.60309
161.68109,-0.30173,0.03847,-0.95262,0.98647,0.11201,0.99370,0.00466,0.91294,0.94679,-0.10530,-0.30413,-0.30173,-101.40057,262.93906,-144.07220,31.89409,7.69984,12.30653,-7.60309
161.69523,-0.30223,0.03926,-0.95243,0.98600,0.11221,0.99367,0.00535,0.91304,0.94661,-0.10526,-0.30472,-0.30223,-101.30582,263.08627,-144.16243,31.89363,7.73709,12.06053,-7.53773
161.70480,-0.30293,0.04034,-0.95216,0.98534,0.11250,0.99363,0.00630,0.91317,0.94635,-0.10521,-0.30554,-0.30293,-101.19661,263.25552,-144.26627,31.89309,7.73709,12.06053,-7.53773
161.71707,-0.30347,0.04117,-0.95195,0.98483,0.11272,0.99360,0.00704,0.91328,0.94615,-0.10517,-0.30616,-0.30347,-101.12293,263.36935,-144.33620,31.89273,7.77263,11.80964,-7.47258
161.72934,-0.30408,0.04222,-0.95171,0.98421,0.11302,0.99356,0.00796,0.91341,0.94592,-0.10514,-0.30690,-0.30408,-101.02526,263.51675,-144.42764,31.89226,7.77263,11.80964,-7.47258
161.73928,-0.30477,0.04338,-0.95144,0.98353,0.11335,0.99351,0.00899,0.91357,0.94566,-0.10510,-0.30771,-0.30477,-100.92928,263.66162,-144.51753,31.89179,7.77263,11.80964,-7.47258
161.75440,-0.30513,0.04399,-0.95129,0.98317,0.11352,0.99349,0.00953,0.91364,0.94552,-0.10508,-0.30814,-0.30513,-100.85159,263.77814,-144.59007,31.89142,7.80647,11.55385,-7.40763
161.76711,-0.30597,0.04533,-0.95096,0.98235,0.11387,0.99344,0.01072,0.91381,0.94521,-0.10501,-0.30912,-0.30597,-100.73331,263.95215,-144.69957,31.89086,7.80647,11.55385,-7.40763
161.77773,-0.30677,0.04661,-0.95064,0.98157,0.11421,0.99339,0.01185,0.91397,0.94491,-0.10494,-0.31006,-0.30677,-100.63395,264.09836,-144.79156,31.89039,7.80647,11.55385,-7.40763
161.79070,-0.30707,0.04707,-0.95052,0.98129,0.11433,0.99337,0.01225,0.91403,0.94479,-0.10491,-0.31041,-0.30707,-100.55001,264.21872,-144.86888,31.89000,7.81131,11.13538,-7.34587
161.80351,-0.30777,0.04812,-0.95024,0.98063,0.11459,0.99333,0.01319,0.91415,0.94454,-0.10483,-0.31123,-0.30777,-100.44879,264.36224,-144.96193,31.88952,7.81131,11.13538,-7.34587
161.81491,-0.30841,0.04909,-0.94999,0.98001,0.11483,0.99329,0.01405,0.91427,0.94430,-0.10476,-0.31198,-0.30841,-100.34756,264.50580,-145.05496,31.88905,7.81131,11.13538,-7.34587
161.82770,-0.30883,0.04977,-0.94982,0.97965,0.11512,0.99324,0.01461,0.91429,0.94413,-0.10483,-0.31247,-0.30883,-100.25789,264.62796,-145.13651,31.88862,7.81747,10.74491,-7.28985
161.84037,-0.30944,0.05076,-0.94956,0.97911,0.11555,0.99318,0.01544,0.91433,0.94387,-0.10494,-0.31320,-0.30944,-100.15740,264.76483,-145.22789,31.88814,7.81747,10.74491,-7.28985
161.85305,-0.31000,0.05168,-0.94933,0.97862,0.11595,0.99312,0.01620,0.91435,0.94364,-0.10505,-0.31386,-0.31000,-100.05688,264.90042,-145.31914,31.88768,7.82290,10.37966,-7.24540
161.86532,-0.31048,0.05256,-0.94913,0.97819,0.11637,0.99306,0.01692,0.91437,0.94343,-0.10520,-0.31444,-0.31048,-99.95892,265.02917,-145.40770,31.88727,7.82290,10.37966,-7.24540
161.87763,-0.31119,0.05386,-0.94882,0.97754,0.11700,0.99297,0.01800,0.91440,0.94312,-0.10542,-0.31531,-0.31119,-99.86097,265.15793,-145.49626,31.88686,7.82290,10.37966,-7.24540
161.88939,-0.31129,0.05421,-0.94877,0.97741,0.11720,0.99294,0.01828,0.91442,0.94306,-0.10551,-0.31545,-0.31129,-99.76292,265.28412,-145.58467,31.88653,7.82382,10.03785,-7.22242
161.90110,-0.31152,0.05501,-0.94865,0.97711,0.11766,0.99287,0.01894,0.91446,0.94293,-0.10572,-0.31577,-0.31152,-99.67031,265.40164,-145.66803,31.88626,7.82382,10.03785,-7.22242
161.90605,-0.31183,0.05611,-0.94848,0.97670,0.11829,0.99278,0.01984,0.91452,0.94275,-0.10601,-0.31622,-0.31183,-99.57771,265.51917,-145.75139,31.88600,7.82382,10.03785,-7.22242
161.91731,-0.31181,0.05599,-0.94849,0.97674,0.11821,0.99279,0.01975,0.91452,0.94276,-0.10597,-0.31618,-0.31181,-99.53814,265.56848,-145.78683,31.88590,7.83382,9.71481,-7.17815
161.92881,-0.31197,0.05694,-0.94838,0.97647,0.11886,0.99270,0.02050,0.91455,0.94263,-0.10633,-0.31646,-0.31197,-99.44833,265.67841,-145.86696,31.88568,7.83382,9.71481,-7.17815
161.94008,-0.31210,0.05772,-0.94830,0.97624,0.11939,0.99262,0.02112,0.91457,0.94252,-0.10663,-0.31669,-0.31210,-99.35854,265.78830,-145.94708,31.88547,7.83382,9.71481,-7.17815
161.95062,-0.31218,0.05819,-0.94824,0.97610,0.11969,0.99258,0.02150,0.91459,0.94245,-0.10679,-0.31683,-0.31218,-99.26865,265.89725,-146.02705,31.88525,7.84971,9.40921,-7.12257
161.96142,-0.31229,0.05896,-0.94815,0.97593,0.12033,0.99249,0.02209,0.91456,0.94233,-0.10719,-0.31704,-0.31229,-99.18567,265.99527,-146.10040,31.88505,7.84971,9.40921,-7.12257
161.97174,-0.31242,0.05983,-0.94806,0.97573,0.12104,0.99239,0.02274,0.91452,0.94220,-0.10765,-0.31729,-0.31242,-99.10140,266.09482,-146.17488,31.88485,7.84971,9.40921,-7.12257
161.98113,-0.31247,0.06021,-0.94802,0.97564,0.12132,0.99235,0.02304,0.91453,0.94215,-0.10782,-0.31739,-0.31247,-99.01838,266.19247,-146.24815,31.88465,7.86925,9.11978,-7.06258
161.99071,-0.31259,0.06090,-0.94794,0.97552,0.12198,0.99225,0.02352,0.91444,0.94202,-0.10828,-0.31759,-0.31259,-98.94238,266.27914,-146.31464,31.88445,7.86925,9.11978,-7.06258
162.00008,-0.31270,0.06158,-0.94785,0.97541,0.12264,0.99216,0.02400,0.91435,0.94190,-0.10874,-0.31780,-0.31270,-98.86638,266.36584,-146.38110,31.88425,7.86925,9.11978,-7.06258
162.00504,-0.31283,0.06237,-0.94776,0.97528,0.12340,0.99205,0.02455,0.91424,0.94176,-0.10928,-0.31804,-0.31283,-98.79037,266.45251,-146.44757,31.88405,7.86925,9.11978,-7.06258
162.01505,-0.31281,0.06231,-0.94777,0.97528,0.12333,0.99206,0.02451,0.91426,0.94177,-0.10922,-0.31802,-0.31281,-98.75041,266.49762,-146.48239,31.88394,7.89119,8.84524,-7.00198
162.02529,-0.31294,0.06296,-0.94769,0.97522,0.12408,0.99196,0.02492,0.91410,0.94163,-0.10979,-0.31823,-0.31294,-98.67044,266.58566,-146.55154,31.88370,7.89119,8.84524,-7.00198
162.03634,-0.31303,0.06348,-0.94762,0.97517,0.12469,0.99187,0.02525,0.91397,0.94152,-0.11025,-0.31841,-0.31303,-98.58947,266.67480,-146.62157,31.88347,7.89119,8.84524,-7.00198
162.04725,-0.31317,0.06419,-0.94753,0.97511,0.12551,0.99176,0.02570,0.91379,0.94137,-0.11088,-0.31864,-0.31317,-98.50070,266.77255,-146.69832,31.88321,7.89119,8.84524,-7.00198
162.05732,-0.31326,0.06462,-0.94747,0.97510,0.12610,0.99168,0.02594,0.91362,0.94126,-0.11135,-0.31880,-0.31326,-98.41183,266.86722,-146.77434,31.88292,7.91525,8.58424,-6.94168
162.06801,-0.31339,0.06526,-0.94738,0.97509,0.12697,0.99156,0.02630,0.91338,0.94110,-0.11205,-0.31903,-0.31339,-98.33120,266.95294,-146.84325,31.88266,7.91525,8.58424,-6.94168
162.08017,-0.31353,0.06589,-0.94729,0.97509,0.12784,0.99144,0.02665,0.91314,0.94093,-0.11275,-0.31927,-0.31353,-98.24477,267.04486,-146.91711,31.88238,7.91525,8.58424,-6.94168
162.08934,-0.31363,0.06631,-0.94723,0.97513,0.12853,0.99134,0.02684,0.91291,0.94081,-0.11333,-0.31944,-0.31363,-98.14639,267.14648,-147.00037,31.88203,7.94141,8.33555,-6.88170
162.10040,-0.31375,0.06681,-0.94715,0.97517,0.12934,0.99123,0.02707,0.91264,0.94066,-0.11401,-0.31964,-0.31375,-98.07230,267.22256,-147.06293,31.88177,7.94141,8.33555,-6.88170
162.11246,-0.31391,0.06749,-0.94705,0.97523,0.13046,0.99108,0.02738,0.91226,0.94045,-0.11495,-0.31991,-0.31391,-97.98256,267.31470,-147.13870,31.88144,7.94141,8.33555,-6.88170
162.12319,-0.31400,0.06782,-0.94700,0.97528,0.13105,0.99099,0.02752,0.91205,0.94034,-0.11546,-0.32006,-0.31400,-97.88490,267.41257,-147.22046,31.88108,7.96977,8.09796,-6.82211
162.13427,-0.31414,0.06835,-0.94691,0.97535,0.13198,0.99086,0.02773,0.91172,0.94016,-0.11626,-0.32029,-0.31414,-97.79845,267.49844,-147.29262,31.88076,7.96977,8.09796,-6.82211
162.14769,-0.31431,0.06898,-0.94681,0.97544,0.13310,0.99071,0.02799,0.91132,0.93994,-0.11723,-0.32057,-0.31431,-97.70741,267.58890,-147.36862,31.88042,7.96977,8.09796,-6.82211
162.15951,-0.31442,0.06935,-0.94675,0.97551,0.13382,0.99061,0.02812,0.91104,0.93981,-0.11785,-0.32075,-0.31442,-97.59788,267.69489,-147.45920,31.88000,8.00027,7.87060,-6.76289
162.16858,-0.31458,0.06989,-0.94665,0.97561,0.13486,0.99046,0.02831,0.91065,0.93960,-0.11876,-0.32100,-0.31458,-97.50330,267.78583,-147.53723,31.87964,8.00027,7.87060,-6.76289
162.17986,-0.31472,0.07038,-0.94657,0.97570,0.13579,0.99033,0.02848,0.91029,0.93942,-0.11957,-0.32123,-0.31472,-97.42725,267.85898,-147.59998,31.87935,8.00027,7.87060,-6.76289
162.19049,-0.31482,0.07068,-0.94652,0.97576,0.13638,0.99024,0.02859,0.91006,0.93930,-0.12008,-0.32139,-0.31482,-97.33515,267.94519,-147.67522,31.87900,8.03294,7.65264,-6.70403
162.20230,-0.31496,0.07111,-0.94644,0.97584,0.13721,0.99013,0.02873,0.90974,0.93914,-0.12081,-0.32160,-0.31496,-97.24848,268.02597,-147.74593,31.87868,8.03294,7.65264,-6.70403
162.21502,-0.31514,0.07169,-0.94633,0.97595,0.13834,0.98996,0.02892,0.90929,0.93891,-0.12180,-0.32190,-0.31514,-97.15136,268.11652,-147.82515,31.87831,8.03294,7.65264,-6.70403
162.22525,-0.31523,0.07193,-0.94629,0.97599,0.13882,0.98989,0.02900,0.90910,0.93881,-0.12223,-0.32203,-0.31523,-97.04693,268.21115,-147.90944,31.87792,8.06762,7.44346,-6.64558
162.23685,-0.31541,0.07245,-0.94618,0.97609,0.13986,0.98974,0.02916,0.90868,0.93859,-0.12314,-0.32231,-0.31541,-96.96331,268.28671,-147.97685,31.87761,8.06762,7.44346,-6.64558
162.24884,-0.31551,0.07274,-0.94613,0.97615,0.14044,0.98966,0.02925,0.90845,0.93847,-0.12365,-0.32246,-0.31551,-96.86775,268.37308,-148.05389,31.87725,8.10404,7.24249,-6.58778
162.25933,-0.31568,0.07319,-0.94604,0.97623,0.14133,0.98953,0.02939,0.90809,0.93828,-0.12442,-0.32272,-0.31568,-96.76947,268.45923,-148.13222,31.87690,8.10404,7.24249,-6.58778
162.26974,-0.31584,0.07360,-0.94595,0.97630,0.14213,0.98941,0.02952,0.90777,0.93811,-0.12512,-0.32295,-0.31584,-96.68291,268.53510,-148.20119,31.87659,8.10404,7.24249,-6.58778
162.27892,-0.31602,0.07406,-0.94586,0.97637,0.14305,0.98927,0.02967,0.90739,0.93791,-0.12593,-0.32322,-0.31602,-96.59637,268.61096,-148.27014,31.87628,8.10404,7.24249,-6.58778
162.28948,-0.31607,0.07420,-0.94583,0.97639,0.14331,0.98923,0.02971,0.90728,0.93785,-0.12615,-0.32330,-0.31607,-96.52058,268.67548,-148.32985,31.87602,8.14208,7.04925,-6.53063
162.29992,-0.31627,0.07467,-0.94573,0.97646,0.14422,0.98909,0.02986,0.90691,0.93764,-0.12695,-0.32359,-0.31627,-96.43379,268.74927,-148.39819,31.87573,8.14208,7.04925,-6.53063
162.30981,-0.31646,0.07514,-0.94562,0.97653,0.14514,0.98896,0.03001,0.90653,0.93744,-0.12775,-0.32388,-0.31646,-96.34700,268.82309,-148.46654,31.87543,8.14208,7.04925,-6.53063
162.32056,-0.31649,0.07520,-0.94561,0.97653,0.14526,0.98894,0.03003,0.90648,0.93741,-0.12785,-0.32392,-0.31649,-96.26513,268.89139,-148.53050,31.87516,8.18166,6.86330,-6.47411
162.33186,-0.31666,0.07557,-0.94552,0.97658,0.14596,0.98883,0.03015,0.90619,0.93724,-0.12846,-0.32415,-0.31666,-96.17647,268.96451,-148.59947,31.87486,8.18166,6.86330,-6.47411
162.33978,-0.31692,0.07615,-0.94539,0.97665,0.14707,0.98866,0.03033,0.90573,0.93698,-0.12943,-0.32452,-0.31692,-96.08327,269.04141,-148.67197,31.87456,8.18166,6.86330,-6.47411
162.35088,-0.31691,0.07614,-0.94539,0.97664,0.14706,0.98866,0.03033,0.90573,0.93698,-0.12941,-0.32452,-0.31691,-96.01612,269.09619,-148.72397,31.87434,8.22268,6.68419,-6.41822
162.36295,-0.31709,0.07651,-0.94530,0.97668,0.14776,0.98856,0.03045,0.90544,0.93681,-0.13002,-0.32477,-0.31709,-95.92441,269.16962,-148.79443,31.87405,8.22268,6.68419,-6.41822
162.37371,-0.31738,0.07710,-0.94516,0.97673,0.14886,0.98838,0.03064,0.90497,0.93654,-0.13097,-0.32517,-0.31738,-95.82446,269.24963,-148.87123,31.87374,8.22268,6.68419,-6.41822
162.38447,-0.31734,0.07703,-0.94518,0.97673,0.14873,0.98840,0.03062,0.90503,0.93658,-0.13086,-0.32512,-0.31734,-95.73371,269.32156,-148.94067,31.87346,8.26506,6.51155,-6.36297
162.39525,-0.31753,0.07740,-0.94508,0.97675,0.14942,0.98830,0.03074,0.90473,0.93640,-0.13145,-0.32538,-0.31753,-95.64362,269.39154,-149.00903,31.87318,8.26506,6.51155,-6.36297
162.40392,-0.31766,0.07765,-0.94502,0.97677,0.14988,0.98822,0.03082,0.90454,0.93628,-0.13185,-0.32556,-0.31766,-95.55352,269.46149,-149.07739,31.87291,8.26506,6.51155,-6.36297
162.41587,-0.31773,0.07780,-0.94498,0.97678,0.15016,0.98818,0.03086,0.90442,0.93621,-0.13209,-0.32566,-0.31773,-95.48087,269.51782,-149.13246,31.87269,8.30871,6.34502,-6.30835
162.42660,-0.31793,0.07814,-0.94489,0.97679,0.15079,0.98808,0.03097,0.90414,0.93605,-0.13263,-0.32592,-0.31793,-95.38142,269.59277,-149.20697,31.87240,8.30871,6.34502,-6.30835
162.43738,-0.31812,0.07848,-0.94480,0.97681,0.15141,0.98798,0.03109,0.90387,0.93588,-0.13316,-0.32618,-0.31812,-95.29066,269.66116,-149.27493,31.87214,8.30871,6.34502,-6.30835
162.44795,-0.31823,0.07870,-0.94474,0.97682,0.15181,0.98792,0.03116,0.90370,0.93578,-0.13351,-0.32634,-0.31823,-95.19990,269.72946,-149.34288,31.87188,8.35357,6.18425,-6.25434
162.45862,-0.31842,0.07901,-0.94465,0.97682,0.15238,0.98783,0.03126,0.90345,0.93562,-0.13399,-0.32658,-0.31842,-95.11138,269.79419,-149.40834,31.87163,8.35357,6.18425,-6.25434
162.46885,-0.31857,0.07926,-0.94458,0.97682,0.15283,0.98776,0.03134,0.90325,0.93550,-0.13437,-0.32678,-0.31857,-95.02287,269.85892,-149.47379,31.87139,8.35357,6.18425,-6.25434
162.47730,-0.31878,0.07960,-0.94448,0.97683,0.15345,0.98766,0.03145,0.90298,0.93533,-0.13490,-0.32706,-0.31878,-94.93435,269.92365,-149.53923,31.87114,8.35357,6.18425,-6.25434
162.48821,-0.31871,0.07949,-0.94451,0.97683,0.15326,0.98769,0.03142,0.90307,0.93538,-0.13474,-0.32697,-0.31871,-94.86654,269.97202,-149.58882,31.87096,8.39954,6.02895,-6.20096
162.49997,-0.31894,0.07985,-0.94441,0.97682,0.15389,0.98759,0.03153,0.90278,0.93520,-0.13527,-0.32727,-0.31894,-94.76992,270.04056,-149.65933,31.87070,8.39954,6.02895,-6.20096
162.50933,-0.31925,0.08034,-0.94426,0.97681,0.15475,0.98745,0.03169,0.90240,0.93495,-0.13601,-0.32767,-0.31925,-94.67094,270.11081,-149.73155,31.87044,8.39954,6.02895,-6.20096
162.52023,-0.31919,0.08026,-0.94429,0.97681,0.15461,0.98747,0.03166,0.90246,0.93499,-0.13589,-0.32760,-0.31919,-94.59210,270.16574,-149.78862,31.87023,8.44657,5.87883,-6.14818
162.53208,-0.31939,0.08054,-0.94419,0.97680,0.15510,0.98739,0.03176,0.90224,0.93484,-0.13630,-0.32785,-0.31939,-94.49845,270.23022,-149.85606,31.87000,8.44657,5.87883,-6.14818
162.54442,-0.31972,0.08103,-0.94404,0.97678,0.15595,0.98725,0.03192,0.90185,0.93459,-0.13702,-0.32828,-0.31972,-94.39711,270.30002,-149.92903,31.86974,8.44657,5.87883,-6.14818
162.55515,-0.32020,0.08167,-0.94382,0.97672,0.15706,0.98707,0.03213,0.90134,0.93424,-0.13795,-0.32889,-0.32020,-94.29449,270.36945,-150.00233,31.86948,8.49459,5.73362,-6.09600
162.56576,-0.32020,0.08167,-0.94382,0.97672,0.15706,0.98707,0.03213,0.90134,0.93424,-0.13795,-0.32889,-0.32020,-94.20002,270.43259,-150.06947,31.86925,8.49459,5.73362,-6.09600
162.57743,-0.32020,0.08167,-0.94382,0.97672,0.15706,0.98707,0.03213,0.90134,0.93424,-0.13795,-0.32889,-0.32020,-94.10873,270.49362,-150.13434,31.86903,8.49459,5.73362,-6.09600
162.58794,-0.32026,0.08177,-0.94380,0.97674,0.15726,0.98703,0.03215,0.90125,0.93419,-0.13812,-0.32896,-0.32026,-94.00952,270.55853,-150.20407,31.86875,8.54347,5.59320,-6.04440
162.59911,-0.32040,0.08202,-0.94372,0.97677,0.15778,0.98695,0.03221,0.90100,0.93405,-0.13858,-0.32916,-0.32040,-93.91779,270.61774,-150.26814,31.86848,8.54347,5.59320,-6.04440
162.61118,-0.32066,0.08245,-0.94360,0.97682,0.15868,0.98680,0.03230,0.90059,0.93381,-0.13938,-0.32951,-0.32066,-93.82159,270.67984,-150.33533,31.86819,8.54347,5.59320,-6.04440
162.62174,-0.32074,0.08257,-0.94356,0.97685,0.15898,0.98675,0.03231,0.90044,0.93373,-0.13964,-0.32962,-0.32074,-93.71641,270.74637,-150.40813,31.86786,8.59345,5.45685,-5.99341
